session_id,market_time,market_id,market_name,market_price,fundamental_price
1,144,0,Market_1,10.6,10.5
1,145,0,Market_1,10.6,10.5
1,146,0,Market_1,10.6,10.5
1,147,0,Market_1,10.6,10.5
1,148,0,Market_1,10.6,10.5
1,149,0,Market_1,10.6,10.5
1,150,0,Market_1,10.6,10.5
1,151,0,Market_1,10.6,10.5
1,152,0,Market_1,10.59,10.5
1,153,0,Market_1,10.59,10.5
1,154,0,Market_1,10.59,10.5
1,155,0,Market_1,10.63,10.5
1,156,0,Market_1,10.63,10.5
1,157,0,Market_1,10.63,10.5
1,158,0,Market_1,10.6,10.5
1,159,0,Market_1,10.49,10.5
1,160,0,Market_1,10.49,10.5
1,161,0,Market_1,10.49,10.5
1,162,0,Market_1,10.49,10.5
1,163,0,Market_1,10.49,10.5
1,164,0,Market_1,10.49,10.5
1,165,0,Market_1,10.49,10.5
1,166,0,Market_1,10.49,10.5
1,167,0,Market_1,10.49,10.5
1,168,0,Market_1,10.49,10.5
1,169,0,Market_1,10.49,10.5
1,170,0,Market_1,10.49,10.5
1,171,0,Market_1,10.49,10.5
1,172,0,Market_1,10.49,10.5
1,173,0,Market_1,10.49,10.5
1,174,0,Market_1,10.49,10.5
1,175,0,Market_1,10.49,10.5
1,176,0,Market_1,10.49,10.5
1,177,0,Market_1,10.49,10.5
1,178,0,Market_1,10.49,10.5
1,179,0,Market_1,10.44,10.5
1,180,0,Market_1,10.44,10.5
1,181,0,Market_1,10.44,10.5
1,182,0,Market_1,10.44,10.5
1,183,0,Market_1,10.43,10.5
1,184,0,Market_1,10.43,10.5
1,185,0,Market_1,10.43,10.5
1,186,0,Market_1,10.43,10.5
1,187,0,Market_1,10.43,10.5
1,188,0,Market_1,10.43,10.5
1,189,0,Market_1,10.49,10.5
1,190,0,Market_1,10.49,10.5
1,191,0,Market_1,10.49,10.5
1,192,0,Market_1,10.49,10.5
1,193,0,Market_1,10.49,10.5
1,194,0,Market_1,10.49,10.5
1,195,0,Market_1,10.49,10.5
1,196,0,Market_1,10.49,10.5
1,197,0,Market_1,10.42,10.5
1,198,0,Market_1,10.42,10.5
1,199,0,Market_1,10.42,10.5
